,trial_type,trial_index,time_elapsed,subject,study_id,condition,rt,url,view_history,response,question_order,success,timeout,failed_images,failed_audio,failed_video,filename,task,subj_id,label1,label2,mixtureCoeff,id1,id2
104,instructions,2,153937,rhwc4fzmf1b290a,62a7a6baf839fe2d4207b124,2,129608.20000000298,,"[{""page_index"":0,""viewing_time"":8831.90000000596},{""page_index"":1,""viewing_time"":11140.20000000298},{""page_index"":2,""viewing_time"":30763.09999999404},{""page_index"":3,""viewing_time"":24486.20000000298},{""page_index"":4,""viewing_time"":27284.40000000596},{""page_index"":5,""viewing_time"":10153},{""page_index"":6,""viewing_time"":4849.199999988079},{""page_index"":7,""viewing_time"":9042.90000000596},{""page_index"":8,""viewing_time"":3055.7000000029802}]",,,,,,,,,,,,,,,
105,survey-multi-choice,3,178868,rhwc4fzmf1b290a,62a7a6baf839fe2d4207b124,2,24926.10000000894,,,"{""Q0"":""The most likely category, or categories, of an image and the associated probability of the selected categories."",""Q1"":""100 crowdsourced workers.""}","[0,1]",,,,,,,,,,,,,
106,instructions,4,181691,rhwc4fzmf1b290a,62a7a6baf839fe2d4207b124,2,2820.70000000298,,"[{""page_index"":0,""viewing_time"":2819.7000000029802}]",,,,,,,,,,,,,,,
107,preload,5,184214,rhwc4fzmf1b290a,62a7a6baf839fe2d4207b124,2,,,,,,True,False,[],[],[],,,,,,,,
108,survey-html-form,6,258390,rhwc4fzmf1b290a,62a7a6baf839fe2d4207b124,2,74170.59999999404,,,"{""classSelect"":""mostProbAutomobile"",""prob"":""75"",""classSelect2"":""secondProbTruck"",""prob2"":""25"",""improbClassSelectAirplane"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.5_Automobile_9373_Horse_2006.png,spec_conf,,Automobile,Horse,0.5,9373.0,2006.0
109,survey-html-form,7,301601,rhwc4fzmf1b290a,62a7a6baf839fe2d4207b124,2,43203.79999999702,,,"{""classSelect"":""mostProbDog"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectAirplane"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.25_Airplane_7428_Dog_5504.png,spec_conf,,Airplane,Dog,0.25,7428.0,5504.0
110,survey-html-form,8,341127,rhwc4fzmf1b290a,62a7a6baf839fe2d4207b124,2,39520.39999999106,,,"{""classSelect"":""mostProbAutomobile"",""prob"":""50"",""classSelect2"":""secondProbShip"",""prob2"":""50"",""improbClassSelectFrog"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.75_Ship_8441_Truck_5521.png,spec_conf,,Ship,Truck,0.75,8441.0,5521.0
111,survey-html-form,9,372084,rhwc4fzmf1b290a,62a7a6baf839fe2d4207b124,2,30950.40000000596,,,"{""classSelect"":""mostProbTruck"",""prob"":""75"",""classSelect2"":""secondProbAutomobile"",""prob2"":""25"",""improbClassSelectAirplane"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.25_Frog_5334_Truck_2174.png,spec_conf,,Frog,Truck,0.25,5334.0,2174.0
112,survey-html-form,10,420200,rhwc4fzmf1b290a,62a7a6baf839fe2d4207b124,2,48110.79999999702,,,"{""classSelect"":""mostProbShip"",""prob"":""50"",""classSelect2"":""secondProbAirplane"",""prob2"":""50"",""improbClassSelectFrog"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.5_Horse_3327_Ship_9834.png,spec_conf,,Horse,Ship,0.5,3327.0,9834.0
113,survey-html-form,11,442637,rhwc4fzmf1b290a,62a7a6baf839fe2d4207b124,2,22432.20000000298,,,"{""classSelect"":""mostProbHorse"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectAirplane"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.25_Cat_9722_Horse_60.png,spec_conf,,Cat,Horse,0.25,9722.0,60.0
114,survey-html-form,12,474881,rhwc4fzmf1b290a,62a7a6baf839fe2d4207b124,2,32238.5,,,"{""classSelect"":""mostProbDog"",""prob"":""80"",""classSelect2"":""secondProbHorse"",""prob2"":""20"",""improbClassSelectAirplane"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.25_Frog_4082_Horse_9570.png,spec_conf,,Frog,Horse,0.25,4082.0,9570.0
115,survey-html-form,13,500131,rhwc4fzmf1b290a,62a7a6baf839fe2d4207b124,2,25244.80000001192,,,"{""classSelect"":""mostProbAutomobile"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectAirplane"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.75_Automobile_1797_Dog_8682.png,spec_conf,,Automobile,Dog,0.75,1797.0,8682.0
116,survey-html-form,14,540430,rhwc4fzmf1b290a,62a7a6baf839fe2d4207b124,2,40293.09999999404,,,"{""classSelect"":""mostProbTruck"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectAirplane"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.25_Cat_4346_Truck_4932.png,spec_conf,,Cat,Truck,0.25,4346.0,4932.0
117,survey-html-form,15,589105,rhwc4fzmf1b290a,62a7a6baf839fe2d4207b124,2,48669.89999999106,,,"{""classSelect"":""mostProbDog"",""prob"":""85"",""classSelect2"":""secondProbCat"",""prob2"":""15"",""improbClassSelectAirplane"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.5_Bird_755_Horse_3890.png,spec_conf,,Bird,Horse,0.5,755.0,3890.0
118,survey-html-form,16,655937,rhwc4fzmf1b290a,62a7a6baf839fe2d4207b124,2,66822.10000000894,,,"{""classSelect"":""mostProbAirplane"",""prob"":""50"",""classSelect2"":""secondProbShip"",""prob2"":""50"",""improbClassSelectFrog"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.5_Airplane_4313_Horse_9184.png,spec_conf,,Airplane,Horse,0.5,4313.0,9184.0
119,survey-html-form,17,696002,rhwc4fzmf1b290a,62a7a6baf839fe2d4207b124,2,40059.59999999404,,,"{""classSelect"":""mostProbDog"",""prob"":""50"",""classSelect2"":""secondProbCat"",""prob2"":""50"",""improbClassSelectAirplane"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.5_Cat_1603_Dog_9798.png,spec_conf,,Cat,Dog,0.5,1603.0,9798.0
120,survey-html-form,18,741722,rhwc4fzmf1b290a,62a7a6baf839fe2d4207b124,2,45715.19999998808,,,"{""classSelect"":""mostProbFrog"",""prob"":""60"",""classSelect2"":""secondProbBird"",""prob2"":""40"",""improbClassSelectAirplane"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.5_Deer_3962_Frog_5761.png,spec_conf,,Deer,Frog,0.5,3962.0,5761.0
121,survey-html-form,19,785431,rhwc4fzmf1b290a,62a7a6baf839fe2d4207b124,2,43703.5,,,"{""classSelect"":""mostProbBird"",""prob"":""70"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectAirplane"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.5_Bird_2199_Dog_6782.png,spec_conf,,Bird,Dog,0.5,2199.0,6782.0
122,survey-html-form,20,810677,rhwc4fzmf1b290a,62a7a6baf839fe2d4207b124,2,25241.79999998212,,,"{""classSelect"":""mostProbAutomobile"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectAirplane"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.75_Automobile_2813_Truck_8727.png,spec_conf,,Automobile,Truck,0.75,2813.0,8727.0
123,survey-html-form,21,838607,rhwc4fzmf1b290a,62a7a6baf839fe2d4207b124,2,27922.69999998808,,,"{""classSelect"":""mostProbDog"",""prob"":""90"",""classSelect2"":""secondProbCat"",""prob2"":""10"",""improbClassSelectAirplane"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.5_Airplane_74_Dog_3610.png,spec_conf,,Airplane,Dog,0.5,74.0,3610.0
124,survey-html-form,22,879624,rhwc4fzmf1b290a,62a7a6baf839fe2d4207b124,2,41011.89999997616,,,"{""classSelect"":""mostProbDog"",""prob"":""50"",""classSelect2"":""secondProbCat"",""prob2"":""50"",""improbClassSelectAirplane"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectTruck"":""1""}",,,,,,,mixed_0.75_Frog_5175_Truck_6963.png,spec_conf,,Frog,Truck,0.75,5175.0,6963.0
125,survey-html-form,23,920580,rhwc4fzmf1b290a,62a7a6baf839fe2d4207b124,2,40948.60000002384,,,"{""classSelect"":""mostProbTruck"",""prob"":""75"",""classSelect2"":""secondProbAutomobile"",""prob2"":""25"",""improbClassSelectAirplane"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.5_Ship_1004_Truck_5627.png,spec_conf,,Ship,Truck,0.5,1004.0,5627.0
126,survey-html-form,24,953348,rhwc4fzmf1b290a,62a7a6baf839fe2d4207b124,2,32762.30000001192,,,"{""classSelect"":""mostProbCat"",""prob"":""90"",""classSelect2"":""secondProbDog"",""prob2"":""10"",""improbClassSelectAirplane"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.25_Airplane_3680_Cat_7174.png,spec_conf,,Airplane,Cat,0.25,3680.0,7174.0
127,survey-html-form,25,1024252,rhwc4fzmf1b290a,62a7a6baf839fe2d4207b124,2,70896.69999998808,,,"{""classSelect"":""mostProbAirplane"",""prob"":""50"",""classSelect2"":""secondProbShip"",""prob2"":""50"",""improbClassSelectFrog"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectTruck"":""1""}",,,,,,,mixed_0.75_Frog_5446_Ship_2896.png,spec_conf,,Frog,Ship,0.75,5446.0,2896.0
128,survey-html-form,26,1057532,rhwc4fzmf1b290a,62a7a6baf839fe2d4207b124,2,33274.10000002384,,,"{""classSelect"":""mostProbCat"",""prob"":""50"",""classSelect2"":""secondProbDog"",""prob2"":""50"",""improbClassSelectAirplane"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.5_Cat_5200_Deer_4828.png,spec_conf,,Cat,Deer,0.5,5200.0,4828.0
129,survey-html-form,27,1097028,rhwc4fzmf1b290a,62a7a6baf839fe2d4207b124,2,39492.0,,,"{""classSelect"":""mostProbTruck"",""prob"":""95"",""classSelect2"":""secondProbAutomobile"",""prob2"":""5"",""improbClassSelectAirplane"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.25_Frog_9456_Truck_4768.png,spec_conf,,Frog,Truck,0.25,9456.0,4768.0
130,survey-html-form,28,1186039,rhwc4fzmf1b290a,62a7a6baf839fe2d4207b124,2,89006.0,,,"{""classSelect"":""mostProbAutomobile"",""prob"":""50"",""classSelect2"":""secondProbAirplane"",""prob2"":""50"",""improbClassSelectFrog"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.75_Airplane_3497_Ship_8913.png,spec_conf,,Airplane,Ship,0.75,3497.0,8913.0
131,survey-html-form,29,1214512,rhwc4fzmf1b290a,62a7a6baf839fe2d4207b124,2,28469.0,,,"{""classSelect"":""mostProbHorse"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectAirplane"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.25_Automobile_2838_Horse_2062.png,spec_conf,,Automobile,Horse,0.25,2838.0,2062.0
132,survey-html-form,30,1240126,rhwc4fzmf1b290a,62a7a6baf839fe2d4207b124,2,25606.29999998212,,,"{""classSelect"":""mostProbTruck"",""prob"":""90"",""classSelect2"":""secondProbAutomobile"",""prob2"":""10"",""improbClassSelectAirplane"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.5_Automobile_2645_Dog_4764.png,spec_conf,,Automobile,Dog,0.5,2645.0,4764.0
133,survey-html-form,31,1265105,rhwc4fzmf1b290a,62a7a6baf839fe2d4207b124,2,24974.69999998808,,,"{""classSelect"":""mostProbHorse"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectAirplane"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.25_Cat_9722_Horse_60.png,rerun_spec_conf,,Cat,Horse,0.25,9722.0,60.0
134,survey-html-form,32,1302861,rhwc4fzmf1b290a,62a7a6baf839fe2d4207b124,2,37748.59999999404,,,"{""classSelect"":""mostProbAirplane"",""prob"":""90"",""classSelect2"":""secondProbShip"",""prob2"":""10"",""improbClassSelectFrog"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.5_Airplane_4313_Horse_9184.png,rerun_spec_conf,,Airplane,Horse,0.5,4313.0,9184.0
135,survey-text,33,1343264,rhwc4fzmf1b290a,62a7a6baf839fe2d4207b124,2,40387.09999999404,,,"{""Q0"":""10"",""Q1"":""5"",""Q2"":""no"",""Q3"":""no"",""Q4"":""none"",""Q5"":""no""}",,,,,,,,,,,,,,
136,pavlovia,0,1751,07ab9n0v00w6wfd,62a7a6baf839fe2d4207b124,0,,,,,,,,,,,,,,,,,,
137,external-html,1,23493,07ab9n0v00w6wfd,62a7a6baf839fe2d4207b124,0,21393.40000000596,consent.html,,,,,,,,,,,,,,,,
138,instructions,2,129719,07ab9n0v00w6wfd,62a7a6baf839fe2d4207b124,0,106226.10000000894,,"[{""page_index"":0,""viewing_time"":10996.300000011921},{""page_index"":1,""viewing_time"":6730.699999988079},{""page_index"":2,""viewing_time"":23733.90000000596},{""page_index"":3,""viewing_time"":10564.59999999404},{""page_index"":4,""viewing_time"":21469.20000000298},{""page_index"":5,""viewing_time"":10455.20000000298},{""page_index"":6,""viewing_time"":8434.59999999404},{""page_index"":7,""viewing_time"":9089.40000000596},{""page_index"":8,""viewing_time"":4750.5}]",,,,,,,,,,,,,,,
139,survey-multi-choice,3,142699,07ab9n0v00w6wfd,62a7a6baf839fe2d4207b124,0,12975.59999999404,,,"{""Q0"":""The most likely category, or categories, of an image and the associated probability of the selected categories."",""Q1"":""100 crowdsourced workers.""}","[0,1]",,,,,,,,,,,,,
140,instructions,4,145660,07ab9n0v00w6wfd,62a7a6baf839fe2d4207b124,0,2957.0999999940395,,"[{""page_index"":0,""viewing_time"":2956.7999999970198}]",,,,,,,,,,,,,,,
141,preload,5,147705,07ab9n0v00w6wfd,62a7a6baf839fe2d4207b124,0,,,,,,True,False,[],[],[],,,,,,,,
142,survey-html-form,6,187447,07ab9n0v00w6wfd,62a7a6baf839fe2d4207b124,0,39733.90000000596,,,"{""classSelect"":""mostProbHorse"",""prob"":""100"",""classSelect2"":""secondProbDeer"",""prob2"":""10"",""improbClassSelectDog"":""1""}",,,,,,,mixed_0.25_Horse_2004_Ship_3552.png,spec_conf,,Horse,Ship,0.25,2004.0,3552.0
143,survey-html-form,7,203368,07ab9n0v00w6wfd,62a7a6baf839fe2d4207b124,0,15914.20000000298,,,"{""classSelect"":""mostProbHorse"",""prob"":""90"",""classSelect2"":""secondProbDeer"",""prob2"":""10"",""improbClassSelectDog"":""1""}",,,,,,,mixed_0.25_Cat_515_Horse_4046.png,spec_conf,,Cat,Horse,0.25,515.0,4046.0
144,survey-html-form,8,256664,07ab9n0v00w6wfd,62a7a6baf839fe2d4207b124,0,53291.70000000298,,,"{""classSelect"":""mostProbBird"",""prob"":""60"",""classSelect2"":""secondProbAirplane"",""prob2"":""20"",""improbClassSelectCat"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectDog"":""1""}",,,,,,,mixed_0.5_Airplane_6494_Deer_3507.png,spec_conf,,Airplane,Deer,0.5,6494.0,3507.0
145,survey-html-form,9,290924,07ab9n0v00w6wfd,62a7a6baf839fe2d4207b124,0,34255.19999998808,,,"{""classSelect"":""mostProbCat"",""prob"":""50"",""classSelect2"":""secondProbDog"",""prob2"":""50"",""improbClassSelectFrog"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectBird"":""1""}",,,,,,,mixed_0.75_Dog_6065_Frog_772.png,spec_conf,,Dog,Frog,0.75,6065.0,772.0
146,survey-html-form,10,327099,07ab9n0v00w6wfd,62a7a6baf839fe2d4207b124,0,36171.0,,,"{""classSelect"":""mostProbBird"",""prob"":""80"",""classSelect2"":""secondProbNo"",""prob2"":""0"",""improbClassSelectCat"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectDog"":""1""}",,,,,,,mixed_0.75_Bird_2199_Dog_6782.png,spec_conf,,Bird,Dog,0.75,2199.0,6782.0
147,survey-html-form,11,362300,07ab9n0v00w6wfd,62a7a6baf839fe2d4207b124,0,35196.29999999702,,,"{""classSelect"":""mostProbAirplane"",""prob"":""30"",""classSelect2"":""secondProbShip"",""prob2"":""20"",""improbClassSelectCat"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectDog"":""1""}",,,,,,,mixed_0.25_Dog_8172_Truck_5736.png,spec_conf,,Dog,Truck,0.25,8172.0,5736.0
148,survey-html-form,12,382339,07ab9n0v00w6wfd,62a7a6baf839fe2d4207b124,0,20033.70000000298,,,"{""classSelect"":""mostProbHorse"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""0"",""improbClassSelectCat"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectDog"":""1""}",,,,,,,mixed_0.75_Horse_2004_Ship_3552.png,spec_conf,,Horse,Ship,0.75,2004.0,3552.0
149,survey-html-form,13,408742,07ab9n0v00w6wfd,62a7a6baf839fe2d4207b124,0,26398.59999999404,,,"{""classSelect"":""mostProbShip"",""prob"":""60"",""classSelect2"":""secondProbNo"",""prob2"":""0"",""improbClassSelectCat"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectDog"":""1""}",,,,,,,mixed_0.5_Cat_6293_Ship_5526.png,spec_conf,,Cat,Ship,0.5,6293.0,5526.0
150,survey-html-form,14,450771,07ab9n0v00w6wfd,62a7a6baf839fe2d4207b124,0,42023.5,,,"{""classSelect"":""mostProbDeer"",""prob"":""40"",""classSelect2"":""secondProbDog"",""prob2"":""20"",""improbClassSelectFrog"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectBird"":""1""}",,,,,,,mixed_0.5_Deer_2699_Frog_4265.png,spec_conf,,Deer,Frog,0.5,2699.0,4265.0
151,survey-html-form,15,476685,07ab9n0v00w6wfd,62a7a6baf839fe2d4207b124,0,25909.59999999404,,,"{""classSelect"":""mostProbShip"",""prob"":""60"",""classSelect2"":""secondProbAirplane"",""prob2"":""10"",""improbClassSelectCat"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectDog"":""1""}",,,,,,,mixed_0.25_Cat_811_Ship_724.png,spec_conf,,Cat,Ship,0.25,811.0,724.0
152,survey-html-form,16,499846,07ab9n0v00w6wfd,62a7a6baf839fe2d4207b124,0,23156.60000000894,,,"{""classSelect"":""mostProbAutomobile"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""0"",""improbClassSelectCat"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectDog"":""1""}",,,,,,,mixed_0.75_Automobile_2484_Truck_1697.png,spec_conf,,Automobile,Truck,0.75,2484.0,1697.0
153,survey-html-form,17,525163,07ab9n0v00w6wfd,62a7a6baf839fe2d4207b124,0,25311.0,,,"{""classSelect"":""mostProbAutomobile"",""prob"":""80"",""classSelect2"":""secondProbTruck"",""prob2"":""20"",""improbClassSelectCat"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectDog"":""1""}",,,,,,,mixed_0.75_Automobile_3565_Dog_3849.png,spec_conf,,Automobile,Dog,0.75,3565.0,3849.0
154,survey-html-form,18,550411,07ab9n0v00w6wfd,62a7a6baf839fe2d4207b124,0,25241.79999999702,,,"{""classSelect"":""mostProbShip"",""prob"":""50"",""classSelect2"":""secondProbAirplane"",""prob2"":""20"",""improbClassSelectCat"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectDog"":""1""}",,,,,,,mixed_0.5_Frog_8792_Ship_2921.png,spec_conf,,Frog,Ship,0.5,8792.0,2921.0
155,survey-html-form,19,576018,07ab9n0v00w6wfd,62a7a6baf839fe2d4207b124,0,25602.69999998808,,,"{""classSelect"":""mostProbBird"",""prob"":""20"",""classSelect2"":""secondProbHorse"",""prob2"":""10"",""improbClassSelectAutomobile"":""1"",""improbClassSelectTruck"":""1""}",,,,,,,mixed_0.25_Cat_8023_Dog_4988.png,spec_conf,,Cat,Dog,0.25,8023.0,4988.0
156,survey-html-form,20,591480,07ab9n0v00w6wfd,62a7a6baf839fe2d4207b124,0,15458.30000001192,,,"{""classSelect"":""mostProbFrog"",""prob"":""20"",""classSelect2"":""secondProbBird"",""prob2"":""10"",""improbClassSelectAirplane"":""1""}",,,,,,,mixed_0.25_Cat_1121_Frog_891.png,spec_conf,,Cat,Frog,0.25,1121.0,891.0
157,survey-html-form,21,607808,07ab9n0v00w6wfd,62a7a6baf839fe2d4207b124,0,16322.70000000298,,,"{""classSelect"":""mostProbHorse"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectCat"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectDog"":""1""}",,,,,,,mixed_0.25_Frog_2237_Horse_326.png,spec_conf,,Frog,Horse,0.25,2237.0,326.0
