,index,trial_type,trial_index,time_elapsed,subject,study_id,condition,rt,url,view_history,response,question_order,success,timeout,failed_images,failed_audio,failed_video,final_value,start_value,task,class_pair,starting_value,filename
685,838,reconstruction,19,315094,mt6b5omgk4z1x33,6343e0dafaf3e94eaa001ae4,7,5410.0,,,,,,,,,,0.5,0.1,select_create,Bird_6925_Frog_1766,0.1,
686,839,reconstruction,20,323625,mt6b5omgk4z1x33,6343e0dafaf3e94eaa001ae4,7,8516.0,,,,,,,,,,0.3,0.1,select_create,Cat_608_Frog_1985,0.1,
687,840,reconstruction,21,331750,mt6b5omgk4z1x33,6343e0dafaf3e94eaa001ae4,7,8110.89999999851,,,,,,,,,,0.7,0.1,select_create,Frog_5567_Truck_1114,0.1,
688,841,reconstruction,22,337294,mt6b5omgk4z1x33,6343e0dafaf3e94eaa001ae4,7,5529.89999999851,,,,,,,,,,0.5,0.1,select_create,Bird_4535_Cat_4652,0.1,
689,842,reconstruction,23,346605,mt6b5omgk4z1x33,6343e0dafaf3e94eaa001ae4,7,9297.0,,,,,,,,,,0.7,0.1,select_create,Airplane_6970_Truck_9177,0.1,
690,843,reconstruction,24,354553,mt6b5omgk4z1x33,6343e0dafaf3e94eaa001ae4,7,7932.599999997765,,,,,,,,,,0.5,0.1,select_create,Deer_4399_Dog_4934,0.1,
691,844,reconstruction,25,362422,mt6b5omgk4z1x33,6343e0dafaf3e94eaa001ae4,7,7855.699999999255,,,,,,,,,,0.7,0.1,select_create,Ship_385_Truck_7661,0.1,
692,845,reconstruction,26,366998,mt6b5omgk4z1x33,6343e0dafaf3e94eaa001ae4,7,4563.199999999255,,,,,,,,,,0.4,0.1,select_create,Airplane_4557_Automobile_6100,0.1,
693,846,reconstruction,27,371456,mt6b5omgk4z1x33,6343e0dafaf3e94eaa001ae4,7,4442.29999999702,,,,,,,,,,0.4,0.1,select_create,Bird_2856_Dog_5694,0.1,
694,847,reconstruction,28,388084,mt6b5omgk4z1x33,6343e0dafaf3e94eaa001ae4,7,16614.800000000745,,,,,,,,,,0.5000000000000001,0.1,select_create,Deer_9924_Truck_9552,0.1,
695,848,reconstruction,29,393782,mt6b5omgk4z1x33,6343e0dafaf3e94eaa001ae4,7,5687.199999999255,,,,,,,,,,0.4,0.1,select_create,Deer_5888_Dog_6835,0.1,
696,849,reconstruction,30,399737,mt6b5omgk4z1x33,6343e0dafaf3e94eaa001ae4,7,5944.199999999255,,,,,,,,,,0.7,0.1,select_create,Bird_4873_Deer_4677,0.1,
697,850,reconstruction,31,405478,mt6b5omgk4z1x33,6343e0dafaf3e94eaa001ae4,7,5725.199999999255,,,,,,,,,,0.6,0.1,select_create,Airplane_4606_Ship_5355,0.1,
698,851,reconstruction,32,411090,mt6b5omgk4z1x33,6343e0dafaf3e94eaa001ae4,7,5599.099999997765,,,,,,,,,,0.5,0.1,select_create,Cat_426_Dog_8766,0.1,
699,852,reconstruction,33,419428,mt6b5omgk4z1x33,6343e0dafaf3e94eaa001ae4,7,8322.39999999851,,,,,,,,,,0.3,0.1,select_create,Deer_1300_Frog_6731,0.1,
700,853,reconstruction,34,424641,mt6b5omgk4z1x33,6343e0dafaf3e94eaa001ae4,7,5197.39999999851,,,,,,,,,,0.4,0.1,select_create,Automobile_9830_Bird_5118,0.1,
701,854,reconstruction,35,429205,mt6b5omgk4z1x33,6343e0dafaf3e94eaa001ae4,7,4547.89999999851,,,,,,,,,,0.5,0.1,select_create,Airplane_8935_Cat_8658,0.1,
702,855,reconstruction,36,433628,mt6b5omgk4z1x33,6343e0dafaf3e94eaa001ae4,7,4407.699999999255,,,,,,,,,,0.4,0.1,rerun_select_create,Frog_512_Horse_1477,0.1,
703,856,reconstruction,37,437511,mt6b5omgk4z1x33,6343e0dafaf3e94eaa001ae4,7,3866.89999999851,,,,,,,,,,0.5,0.1,rerun_select_create,Automobile_5132_Truck_4770,0.1,
704,864,reconstruction,6,80869,aqjg34zeaq6bjwg,6343e0dafaf3e94eaa001ae4,7,28661.300000000745,,,,,,,,,,0.5,0.9,select_create,Bird_6925_Frog_1766,0.9,
705,865,reconstruction,7,100928,aqjg34zeaq6bjwg,6343e0dafaf3e94eaa001ae4,7,20056.900000000373,,,,,,,,,,0.5,0.9,select_create,Bird_7348_Cat_6202,0.9,
706,866,reconstruction,8,119072,aqjg34zeaq6bjwg,6343e0dafaf3e94eaa001ae4,7,18142.800000000745,,,,,,,,,,0.5000000000000001,0.9,select_create,Frog_4179_Horse_2959,0.9,
707,867,reconstruction,9,144613,aqjg34zeaq6bjwg,6343e0dafaf3e94eaa001ae4,7,25538.099999999627,,,,,,,,,,0.5000000000000001,0.9,select_create,Deer_9924_Truck_9552,0.9,
708,868,reconstruction,10,157202,aqjg34zeaq6bjwg,6343e0dafaf3e94eaa001ae4,7,12586.900000000373,,,,,,,,,,0.5,0.9,select_create,Deer_4399_Dog_4934,0.9,
709,869,reconstruction,11,166276,aqjg34zeaq6bjwg,6343e0dafaf3e94eaa001ae4,7,9072.599999999627,,,,,,,,,,0.5000000000000001,0.9,select_create,Bird_2856_Dog_5694,0.9,
710,870,reconstruction,12,176297,aqjg34zeaq6bjwg,6343e0dafaf3e94eaa001ae4,7,10018.900000000373,,,,,,,,,,0.5,0.9,select_create,Airplane_8402_Dog_9414,0.9,
711,871,reconstruction,13,186220,aqjg34zeaq6bjwg,6343e0dafaf3e94eaa001ae4,7,9921.699999999257,,,,,,,,,,0.4000000000000001,0.9,select_create,Deer_5888_Dog_6835,0.9,
712,872,reconstruction,14,205016,aqjg34zeaq6bjwg,6343e0dafaf3e94eaa001ae4,7,18794.29999999888,,,,,,,,,,0.5,0.9,select_create,Frog_5567_Truck_1114,0.9,
713,873,reconstruction,15,220311,aqjg34zeaq6bjwg,6343e0dafaf3e94eaa001ae4,7,15293.400000000373,,,,,,,,,,0.5,0.9,select_create,Airplane_4606_Ship_5355,0.9,
714,874,reconstruction,16,229190,aqjg34zeaq6bjwg,6343e0dafaf3e94eaa001ae4,7,8876.900000000373,,,,,,,,,,0.5000000000000001,0.9,select_create,Airplane_6970_Truck_9177,0.9,
715,875,reconstruction,17,237907,aqjg34zeaq6bjwg,6343e0dafaf3e94eaa001ae4,7,8715.599999999627,,,,,,,,,,0.5000000000000001,0.9,select_create,Bird_4535_Cat_4652,0.9,
716,876,reconstruction,18,250790,aqjg34zeaq6bjwg,6343e0dafaf3e94eaa001ae4,7,12881.799999998882,,,,,,,,,,0.5000000000000001,0.9,select_create,Airplane_8935_Cat_8658,0.9,
717,877,reconstruction,19,261802,aqjg34zeaq6bjwg,6343e0dafaf3e94eaa001ae4,7,11010.099999999627,,,,,,,,,,0.5000000000000001,0.9,select_create,Frog_512_Horse_1477,0.9,
718,878,reconstruction,20,268430,aqjg34zeaq6bjwg,6343e0dafaf3e94eaa001ae4,7,6626.4000000003725,,,,,,,,,,0.5000000000000001,0.9,select_create,Cat_2840_Frog_3427,0.9,
719,879,reconstruction,21,275610,aqjg34zeaq6bjwg,6343e0dafaf3e94eaa001ae4,7,7177.700000001118,,,,,,,,,,0.5000000000000001,0.9,select_create,Automobile_9830_Bird_5118,0.9,
720,880,reconstruction,22,284133,aqjg34zeaq6bjwg,6343e0dafaf3e94eaa001ae4,7,8521.700000001118,,,,,,,,,,0.5000000000000001,0.9,select_create,Automobile_5132_Truck_4770,0.9,
721,881,reconstruction,23,289462,aqjg34zeaq6bjwg,6343e0dafaf3e94eaa001ae4,7,5327.199999999255,,,,,,,,,,0.5000000000000001,0.9,select_create,Deer_1300_Frog_6731,0.9,
722,882,reconstruction,24,296088,aqjg34zeaq6bjwg,6343e0dafaf3e94eaa001ae4,7,6624.199999999255,,,,,,,,,,0.5000000000000001,0.9,select_create,Ship_385_Truck_7661,0.9,
723,883,reconstruction,25,307012,aqjg34zeaq6bjwg,6343e0dafaf3e94eaa001ae4,7,10923.5,,,,,,,,,,0.5000000000000001,0.9,select_create,Automobile_9807_Horse_7456,0.9,
724,884,reconstruction,26,317203,aqjg34zeaq6bjwg,6343e0dafaf3e94eaa001ae4,7,10189.099999999627,,,,,,,,,,0.5000000000000001,0.9,select_create,Dog_6224_Frog_617,0.9,
725,885,reconstruction,27,322015,aqjg34zeaq6bjwg,6343e0dafaf3e94eaa001ae4,7,4810.300000000745,,,,,,,,,,0.5000000000000001,0.9,select_create,Airplane_4557_Automobile_6100,0.9,
726,886,reconstruction,28,326658,aqjg34zeaq6bjwg,6343e0dafaf3e94eaa001ae4,7,4641.299999998882,,,,,,,,,,0.5000000000000001,0.9,select_create,Airplane_7115_Horse_4019,0.9,
727,887,reconstruction,29,332074,aqjg34zeaq6bjwg,6343e0dafaf3e94eaa001ae4,7,5415.10000000149,,,,,,,,,,0.5000000000000001,0.9,select_create,Bird_5771_Truck_1344,0.9,
728,888,reconstruction,30,346076,aqjg34zeaq6bjwg,6343e0dafaf3e94eaa001ae4,7,14000.0,,,,,,,,,,0.6000000000000001,0.9,select_create,Automobile_7487_Bird_9825,0.9,
729,889,reconstruction,31,362787,aqjg34zeaq6bjwg,6343e0dafaf3e94eaa001ae4,7,16709.099999999627,,,,,,,,,,0.5000000000000001,0.9,select_create,Dog_6214_Horse_5953,0.9,
730,890,reconstruction,32,376768,aqjg34zeaq6bjwg,6343e0dafaf3e94eaa001ae4,7,13979.5,,,,,,,,,,0.5000000000000001,0.9,select_create,Bird_4873_Deer_4677,0.9,
731,891,reconstruction,33,388298,aqjg34zeaq6bjwg,6343e0dafaf3e94eaa001ae4,7,11528.400000000373,,,,,,,,,,0.4000000000000001,0.9,select_create,Cat_426_Dog_8766,0.9,
732,892,reconstruction,34,403897,aqjg34zeaq6bjwg,6343e0dafaf3e94eaa001ae4,7,15597.400000000373,,,,,,,,,,0.5000000000000001,0.9,select_create,Cat_608_Frog_1985,0.9,
733,893,reconstruction,35,409442,aqjg34zeaq6bjwg,6343e0dafaf3e94eaa001ae4,7,5544.10000000149,,,,,,,,,,0.5000000000000001,0.9,select_create,Bird_776_Ship_711,0.9,
734,894,reconstruction,36,426554,aqjg34zeaq6bjwg,6343e0dafaf3e94eaa001ae4,7,17110.299999998882,,,,,,,,,,0.5000000000000001,0.9,rerun_select_create,Bird_2856_Dog_5694,0.9,
735,895,reconstruction,37,435205,aqjg34zeaq6bjwg,6343e0dafaf3e94eaa001ae4,7,8648.599999999627,,,,,,,,,,0.5000000000000001,0.9,rerun_select_create,Airplane_6970_Truck_9177,0.9,
736,905,reconstruction,8,167040,61rpt4g7xxz6heg,6343e0dafaf3e94eaa001ae4,7,9074.199999809263,,,,,,,,,,1.0,0.9,select_create,Ship_385_Truck_7661,0.9,
737,906,reconstruction,9,169276,61rpt4g7xxz6heg,6343e0dafaf3e94eaa001ae4,7,2234.699999809265,,,,,,,,,,1.0,0.9,select_create,Automobile_5132_Truck_4770,0.9,
738,907,reconstruction,10,172238,61rpt4g7xxz6heg,6343e0dafaf3e94eaa001ae4,7,2960.9000000953674,,,,,,,,,,1.0,0.9,select_create,Airplane_8935_Cat_8658,0.9,
739,908,reconstruction,11,173963,61rpt4g7xxz6heg,6343e0dafaf3e94eaa001ae4,7,1723.5999999046326,,,,,,,,,,1.0,0.9,select_create,Bird_6925_Frog_1766,0.9,
740,909,reconstruction,12,175550,61rpt4g7xxz6heg,6343e0dafaf3e94eaa001ae4,7,1585.5,,,,,,,,,,1.0,0.9,select_create,Automobile_9807_Horse_7456,0.9,
741,910,reconstruction,13,178839,61rpt4g7xxz6heg,6343e0dafaf3e94eaa001ae4,7,3287.7999999523163,,,,,,,,,,0.8,0.9,select_create,Cat_426_Dog_8766,0.9,
742,911,reconstruction,14,182176,61rpt4g7xxz6heg,6343e0dafaf3e94eaa001ae4,7,3335.599999904633,,,,,,,,,,1.0,0.9,select_create,Bird_7348_Cat_6202,0.9,
743,912,reconstruction,15,183862,61rpt4g7xxz6heg,6343e0dafaf3e94eaa001ae4,7,1683.2999999523165,,,,,,,,,,1.0,0.9,select_create,Bird_776_Ship_711,0.9,
744,913,reconstruction,16,185229,61rpt4g7xxz6heg,6343e0dafaf3e94eaa001ae4,7,1365.5,,,,,,,,,,1.0,0.9,select_create,Automobile_9830_Bird_5118,0.9,
745,914,reconstruction,17,186342,61rpt4g7xxz6heg,6343e0dafaf3e94eaa001ae4,7,1111.7999999523165,,,,,,,,,,1.0,0.9,select_create,Frog_4179_Horse_2959,0.9,
746,915,reconstruction,18,187876,61rpt4g7xxz6heg,6343e0dafaf3e94eaa001ae4,7,1533.5,,,,,,,,,,1.0,0.9,select_create,Cat_608_Frog_1985,0.9,
747,916,reconstruction,19,191668,61rpt4g7xxz6heg,6343e0dafaf3e94eaa001ae4,7,3789.700000047684,,,,,,,,,,1.0,0.9,select_create,Bird_4873_Deer_4677,0.9,
748,917,reconstruction,20,193049,61rpt4g7xxz6heg,6343e0dafaf3e94eaa001ae4,7,1379.5,,,,,,,,,,1.0,0.9,select_create,Airplane_7115_Horse_4019,0.9,
749,918,reconstruction,21,194058,61rpt4g7xxz6heg,6343e0dafaf3e94eaa001ae4,7,1007.7999999523164,,,,,,,,,,1.0,0.9,select_create,Frog_512_Horse_1477,0.9,
750,919,reconstruction,22,197626,61rpt4g7xxz6heg,6343e0dafaf3e94eaa001ae4,7,3566.700000047684,,,,,,,,,,1.0,0.9,select_create,Airplane_6970_Truck_9177,0.9,
751,920,reconstruction,23,199172,61rpt4g7xxz6heg,6343e0dafaf3e94eaa001ae4,7,1544.6000001430511,,,,,,,,,,1.0,0.9,select_create,Deer_9924_Truck_9552,0.9,
752,921,reconstruction,24,200555,61rpt4g7xxz6heg,6343e0dafaf3e94eaa001ae4,7,1382.5,,,,,,,,,,1.0,0.9,select_create,Deer_5888_Dog_6835,0.9,
753,922,reconstruction,25,201760,61rpt4g7xxz6heg,6343e0dafaf3e94eaa001ae4,7,1203.6999998092651,,,,,,,,,,1.0,0.9,select_create,Bird_2856_Dog_5694,0.9,
754,923,reconstruction,26,202814,61rpt4g7xxz6heg,6343e0dafaf3e94eaa001ae4,7,1052.7999999523165,,,,,,,,,,1.0,0.9,select_create,Deer_4399_Dog_4934,0.9,
755,924,reconstruction,27,204072,61rpt4g7xxz6heg,6343e0dafaf3e94eaa001ae4,7,1256.9000000953674,,,,,,,,,,1.0,0.9,select_create,Airplane_4557_Automobile_6100,0.9,
756,925,reconstruction,28,205513,61rpt4g7xxz6heg,6343e0dafaf3e94eaa001ae4,7,1439.5,,,,,,,,,,1.0,0.9,select_create,Automobile_7487_Bird_9825,0.9,
757,926,reconstruction,29,206826,61rpt4g7xxz6heg,6343e0dafaf3e94eaa001ae4,7,1311.7999999523165,,,,,,,,,,1.0,0.9,select_create,Dog_6214_Horse_5953,0.9,
758,927,reconstruction,30,208462,61rpt4g7xxz6heg,6343e0dafaf3e94eaa001ae4,7,1634.5,,,,,,,,,,1.0,0.9,select_create,Deer_1300_Frog_6731,0.9,
759,928,reconstruction,31,210720,61rpt4g7xxz6heg,6343e0dafaf3e94eaa001ae4,7,2256.800000190735,,,,,,,,,,1.0,0.9,select_create,Airplane_4606_Ship_5355,0.9,
760,929,reconstruction,32,212069,61rpt4g7xxz6heg,6343e0dafaf3e94eaa001ae4,7,1347.7999999523165,,,,,,,,,,1.0,0.9,select_create,Cat_2840_Frog_3427,0.9,
761,930,reconstruction,33,213507,61rpt4g7xxz6heg,6343e0dafaf3e94eaa001ae4,7,1436.6000001430511,,,,,,,,,,1.0,0.9,select_create,Airplane_8402_Dog_9414,0.9,
762,931,reconstruction,34,214909,61rpt4g7xxz6heg,6343e0dafaf3e94eaa001ae4,7,1401.0999999046326,,,,,,,,,,1.0,0.9,select_create,Bird_5771_Truck_1344,0.9,
763,932,reconstruction,35,217183,61rpt4g7xxz6heg,6343e0dafaf3e94eaa001ae4,7,2272.699999809265,,,,,,,,,,1.0,0.9,select_create,Frog_5567_Truck_1114,0.9,
764,933,reconstruction,36,218376,61rpt4g7xxz6heg,6343e0dafaf3e94eaa001ae4,7,1191.6000001430511,,,,,,,,,,1.0,0.9,select_create,Dog_6224_Frog_617,0.9,
765,934,reconstruction,37,219636,61rpt4g7xxz6heg,6343e0dafaf3e94eaa001ae4,7,1258.7000000476835,,,,,,,,,,1.0,0.9,select_create,Bird_4535_Cat_4652,0.9,
766,935,reconstruction,38,225207,61rpt4g7xxz6heg,6343e0dafaf3e94eaa001ae4,7,5569.700000047684,,,,,,,,,,1.0,0.9,rerun_select_create,Cat_426_Dog_8766,0.9,
767,936,reconstruction,39,226516,61rpt4g7xxz6heg,6343e0dafaf3e94eaa001ae4,7,1307.5999999046326,,,,,,,,,,1.0,0.9,rerun_select_create,Cat_608_Frog_1985,0.9,
768,944,reconstruction,6,226790,3hu54auu7vseett,6343e0dafaf3e94eaa001ae4,8,51255.59999996424,,,,,,,,,,0.5,0.1,select_create,Dog_8045_Frog_9641,0.1,
769,945,reconstruction,7,254462,3hu54auu7vseett,6343e0dafaf3e94eaa001ae4,8,27680.0,,,,,,,,,,0.4000000000000001,0.1,select_create,Dog_2525_Truck_1082,0.1,
770,946,reconstruction,8,274010,3hu54auu7vseett,6343e0dafaf3e94eaa001ae4,8,19539.10000002384,,,,,,,,,,0.4,0.1,select_create,Automobile_5108_Ship_6602,0.1,
771,947,reconstruction,9,297850,3hu54auu7vseett,6343e0dafaf3e94eaa001ae4,8,23833.0,,,,,,,,,,0.5,0.1,select_create,Horse_1934_Ship_6296,0.1,
772,948,reconstruction,10,329650,3hu54auu7vseett,6343e0dafaf3e94eaa001ae4,8,31777.60000002384,,,,,,,,,,0.5,0.1,select_create,Airplane_6494_Deer_3507,0.1,
773,949,reconstruction,11,345643,3hu54auu7vseett,6343e0dafaf3e94eaa001ae4,8,15986.69999998808,,,,,,,,,,0.5000000000000001,0.1,select_create,Airplane_6118_Deer_6855,0.1,
774,950,reconstruction,12,358501,3hu54auu7vseett,6343e0dafaf3e94eaa001ae4,8,12851.400000035765,,,,,,,,,,0.4,0.1,select_create,Automobile_2645_Dog_4764,0.1,
775,951,reconstruction,13,376331,3hu54auu7vseett,6343e0dafaf3e94eaa001ae4,8,17833.900000035763,,,,,,,,,,0.5000000000000001,0.1,select_create,Automobile_6742_Cat_6311,0.1,
776,952,reconstruction,14,399107,3hu54auu7vseett,6343e0dafaf3e94eaa001ae4,8,22770.400000035763,,,,,,,,,,0.3,0.1,select_create,Automobile_2607_Ship_3151,0.1,
777,953,reconstruction,15,414055,3hu54auu7vseett,6343e0dafaf3e94eaa001ae4,8,14940.69999998808,,,,,,,,,,0.6000000000000001,0.1,select_create,Airplane_778_Frog_7183,0.1,
778,954,reconstruction,16,431243,3hu54auu7vseett,6343e0dafaf3e94eaa001ae4,8,17174.100000023842,,,,,,,,,,0.6,0.1,select_create,Cat_1603_Dog_9798,0.1,
779,955,reconstruction,17,450120,3hu54auu7vseett,6343e0dafaf3e94eaa001ae4,8,18870.89999997616,,,,,,,,,,0.6,0.1,select_create,Airplane_8925_Bird_751,0.1,
780,956,reconstruction,18,467275,3hu54auu7vseett,6343e0dafaf3e94eaa001ae4,8,17152.399999976158,,,,,,,,,,0.5000000000000001,0.1,select_create,Airplane_3497_Ship_8913,0.1,
781,957,reconstruction,19,492516,3hu54auu7vseett,6343e0dafaf3e94eaa001ae4,8,25230.30000001192,,,,,,,,,,0.4000000000000001,0.1,select_create,Dog_8170_Frog_6693,0.1,
782,958,reconstruction,20,505050,3hu54auu7vseett,6343e0dafaf3e94eaa001ae4,8,12528.399999976158,,,,,,,,,,0.7000000000000001,0.1,select_create,Horse_87_Truck_3409,0.1,
783,959,reconstruction,21,518622,3hu54auu7vseett,6343e0dafaf3e94eaa001ae4,8,13566.0,,,,,,,,,,0.5000000000000001,0.1,select_create,Dog_5692_Truck_585,0.1,
784,960,reconstruction,22,533219,3hu54auu7vseett,6343e0dafaf3e94eaa001ae4,8,14590.700000047684,,,,,,,,,,0.5000000000000001,0.1,select_create,Bird_1196_Horse_643,0.1,
785,961,reconstruction,23,546575,3hu54auu7vseett,6343e0dafaf3e94eaa001ae4,8,13349.69999998808,,,,,,,,,,0.5,0.1,select_create,Frog_3446_Ship_6737,0.1,
786,962,reconstruction,24,560613,3hu54auu7vseett,6343e0dafaf3e94eaa001ae4,8,14037.100000023842,,,,,,,,,,0.5000000000000001,0.1,select_create,Dog_6127_Frog_9569,0.1,
787,963,reconstruction,25,576740,3hu54auu7vseett,6343e0dafaf3e94eaa001ae4,8,16120.899999976158,,,,,,,,,,0.5000000000000001,0.1,select_create,Bird_5085_Horse_1169,0.1,
788,964,reconstruction,26,589550,3hu54auu7vseett,6343e0dafaf3e94eaa001ae4,8,12804.30000001192,,,,,,,,,,0.6000000000000001,0.1,select_create,Deer_9715_Dog_1854,0.1,
789,965,reconstruction,27,605488,3hu54auu7vseett,6343e0dafaf3e94eaa001ae4,8,15931.5,,,,,,,,,,0.3,0.1,select_create,Cat_1050_Ship_6524,0.1,
790,966,reconstruction,28,626157,3hu54auu7vseett,6343e0dafaf3e94eaa001ae4,8,20663.29999995232,,,,,,,,,,0.6000000000000001,0.1,select_create,Frog_2702_Horse_1780,0.1,
791,967,reconstruction,29,642391,3hu54auu7vseett,6343e0dafaf3e94eaa001ae4,8,16226.700000047684,,,,,,,,,,0.6000000000000001,0.1,select_create,Deer_6992_Dog_7828,0.1,
792,968,reconstruction,30,658011,3hu54auu7vseett,6343e0dafaf3e94eaa001ae4,8,15614.700000047684,,,,,,,,,,0.4,0.1,select_create,Deer_1821_Ship_3686,0.1,
793,969,reconstruction,31,688677,3hu54auu7vseett,6343e0dafaf3e94eaa001ae4,8,30668.10000002384,,,,,,,,,,0.5000000000000001,0.1,select_create,Bird_5738_Truck_9324,0.1,
794,970,reconstruction,32,710217,3hu54auu7vseett,6343e0dafaf3e94eaa001ae4,8,21534.0,,,,,,,,,,0.6000000000000001,0.1,select_create,Airplane_6985_Cat_1612,0.1,
795,971,reconstruction,33,725373,3hu54auu7vseett,6343e0dafaf3e94eaa001ae4,8,15149.599999964235,,,,,,,,,,0.6000000000000001,0.1,select_create,Bird_755_Horse_3890,0.1,
796,972,reconstruction,34,742230,3hu54auu7vseett,6343e0dafaf3e94eaa001ae4,8,16840.100000023842,,,,,,,,,,0.5,0.1,select_create,Airplane_8777_Truck_139,0.1,
797,973,reconstruction,35,762955,3hu54auu7vseett,6343e0dafaf3e94eaa001ae4,8,20719.0,,,,,,,,,,0.5,0.1,select_create,Deer_9393_Truck_4588,0.1,
798,974,reconstruction,36,779809,3hu54auu7vseett,6343e0dafaf3e94eaa001ae4,8,16847.799999952316,,,,,,,,,,0.4000000000000001,0.1,rerun_select_create,Airplane_6118_Deer_6855,0.1,
799,975,reconstruction,37,808962,3hu54auu7vseett,6343e0dafaf3e94eaa001ae4,8,29143.19999998808,,,,,,,,,,0.5,0.1,rerun_select_create,Cat_1603_Dog_9798,0.1,
800,985,reconstruction,8,175701,2chn9gndpnt3rr0,633e12745ad6680bd85cd356,3,20687.699999809265,,,,,,,,,,0.4,0.1,select_create,Automobile_3091_Ship_6141,0.1,
801,986,reconstruction,9,194078,2chn9gndpnt3rr0,633e12745ad6680bd85cd356,3,18373.29999995232,,,,,,,,,,0.4,0.1,select_create,Dog_5098_Truck_442,0.1,
802,987,reconstruction,10,207878,2chn9gndpnt3rr0,633e12745ad6680bd85cd356,3,13796.699999809263,,,,,,,,,,0.7,0.1,select_create,Bird_7845_Dog_3424,0.1,
803,988,reconstruction,11,224307,2chn9gndpnt3rr0,633e12745ad6680bd85cd356,3,16426.599999904633,,,,,,,,,,0.8,0.1,select_create,Deer_1300_Frog_6731,0.1,
804,989,reconstruction,12,234647,2chn9gndpnt3rr0,633e12745ad6680bd85cd356,3,10336.900000095367,,,,,,,,,,0.6,0.1,select_create,Deer_2501_Ship_9083,0.1,
805,990,reconstruction,13,238050,2chn9gndpnt3rr0,633e12745ad6680bd85cd356,3,3400.199999809265,,,,,,,,,,0.4,0.1,select_create,Bird_2199_Dog_6782,0.1,
806,991,reconstruction,14,242735,2chn9gndpnt3rr0,633e12745ad6680bd85cd356,3,4682.699999809265,,,,,,,,,,0.5,0.1,select_create,Dog_3452_Ship_5990,0.1,
807,992,reconstruction,15,254180,2chn9gndpnt3rr0,633e12745ad6680bd85cd356,3,11442.199999809263,,,,,,,,,,0.7,0.1,select_create,Airplane_6985_Cat_1612,0.1,
808,993,reconstruction,16,259331,2chn9gndpnt3rr0,633e12745ad6680bd85cd356,3,5147.5,,,,,,,,,,0.5,0.1,select_create,Deer_2442_Frog_1972,0.1,
809,994,reconstruction,17,266068,2chn9gndpnt3rr0,633e12745ad6680bd85cd356,3,6733.400000095367,,,,,,,,,,0.6,0.1,select_create,Airplane_4666_Cat_7905,0.1,
810,995,reconstruction,18,273564,2chn9gndpnt3rr0,633e12745ad6680bd85cd356,3,7493.5,,,,,,,,,,0.3,0.1,select_create,Dog_5178_Ship_3366,0.1,
811,996,reconstruction,19,279205,2chn9gndpnt3rr0,633e12745ad6680bd85cd356,3,5637.799999952316,,,,,,,,,,0.4,0.1,select_create,Airplane_4606_Ship_5355,0.1,
812,997,reconstruction,20,289406,2chn9gndpnt3rr0,633e12745ad6680bd85cd356,3,10198.100000143051,,,,,,,,,,0.6,0.1,select_create,Airplane_3511_Automobile_7535,0.1,
813,998,reconstruction,21,295831,2chn9gndpnt3rr0,633e12745ad6680bd85cd356,3,6420.5,,,,,,,,,,0.6,0.1,select_create,Ship_8717_Truck_8922,0.1,
814,999,reconstruction,22,306795,2chn9gndpnt3rr0,633e12745ad6680bd85cd356,3,10961.800000190737,,,,,,,,,,0.7,0.1,select_create,Cat_121_Truck_5192,0.1,
815,1000,reconstruction,23,310079,2chn9gndpnt3rr0,633e12745ad6680bd85cd356,3,3280.599999904633,,,,,,,,,,0.4,0.1,select_create,Bird_9891_Deer_32,0.1,
816,1001,reconstruction,24,314599,2chn9gndpnt3rr0,633e12745ad6680bd85cd356,3,4517.700000047684,,,,,,,,,,0.4,0.1,select_create,Automobile_9179_Cat_3513,0.1,
817,1002,reconstruction,25,321129,2chn9gndpnt3rr0,633e12745ad6680bd85cd356,3,6527.0,,,,,,,,,,0.6,0.1,select_create,Cat_2422_Ship_5140,0.1,
818,1003,reconstruction,26,327031,2chn9gndpnt3rr0,633e12745ad6680bd85cd356,3,5899.0,,,,,,,,,,0.6,0.1,select_create,Deer_1300_Frog_6731,0.1,
819,1004,reconstruction,27,336069,2chn9gndpnt3rr0,633e12745ad6680bd85cd356,3,9036.100000143051,,,,,,,,,,0.5,0.1,select_create,Cat_3633_Truck_9552,0.1,
820,1005,reconstruction,28,344752,2chn9gndpnt3rr0,633e12745ad6680bd85cd356,3,8680.299999952316,,,,,,,,,,0.5000000000000001,0.1,select_create,Frog_5567_Truck_1114,0.1,
821,1006,reconstruction,29,349641,2chn9gndpnt3rr0,633e12745ad6680bd85cd356,3,4886.200000047684,,,,,,,,,,0.3,0.1,select_create,Automobile_9916_Deer_718,0.1,
822,1007,reconstruction,30,357783,2chn9gndpnt3rr0,633e12745ad6680bd85cd356,3,8139.0,,,,,,,,,,0.6,0.1,select_create,Airplane_1726_Automobile_657,0.1,
823,1008,reconstruction,31,362552,2chn9gndpnt3rr0,633e12745ad6680bd85cd356,3,4765.599999904633,,,,,,,,,,0.4,0.1,select_create,Deer_324_Truck_1384,0.1,
824,1009,reconstruction,32,365943,2chn9gndpnt3rr0,633e12745ad6680bd85cd356,3,3388.199999809265,,,,,,,,,,0.4,0.1,select_create,Deer_254_Ship_9015,0.1,
825,1010,reconstruction,33,371407,2chn9gndpnt3rr0,633e12745ad6680bd85cd356,3,5461.5,,,,,,,,,,0.7,0.1,select_create,Bird_6981_Cat_2698,0.1,
